"inst","name","v1","v2","v3","v4","uint"
"http://www1.bell-labs.com","EMPTY","1","0","0","0","1.268803442078318"
"http://andrej.com","EMPTY","1","0","0","0","1.268803442078318"
"EMPTY","Kien A. Hua","1","0","0","0","1.268803442078318"
"http://softwaretradecraft.com","Sam Lightstone","1","0","0","0","1.268803442078318"
"https://scholar.google.com","Igor Nai Fovino","1","0","0","0","1.268803442078318"
"EMPTY","Sam Lightstone","1","0","0","0","1.268803442078318"
"EMPTY","Ariel Fuxman","1","0","0","0","1.268803442078318"
"EMPTY","Cecilia Magdalena Procopiuc","1","0","0","0","1.268803442078318"
"http://www.research.ibm.com","Ioana Stanoi","1","0","0","0","1.268803442078318"
"EMPTY","Karin Kailing","1","0","0","0","1.268803442078318"
"EMPTY","Michael Rabinovich","1","0","0","0","1.268803442078318"
"https://github.com","Erik G. Hoel","1","0","0","0","1.268803442078318"
"EMPTY","Heiko Ludwig","1","0","0","0","1.268803442078318"
"http://d_mukhopadhyay.tripod.com","EMPTY","1","0","0","0","1.268803442078318"
"http://andrej.com","Luca Cardelli","1","0","0","0","1.268803442078318"
"EMPTY","Peter Sawyer","1","0","0","0","1.268803442078318"
"https://scholar.google.com","Kien A. Hua","1","0","0","0","1.268803442078318"
"EMPTY","Debajyoti Mukhopadhyay","1","0","0","0","1.268803442078318"
"EMPTY","Hakan Hacigms","1","0","0","0","1.268803442078318"
"EMPTY","Michael Greenwald","1","0","0","0","1.268803442078318"
"EMPTY","Ioana Stanoi","1","0","0","0","1.268803442078318"
"EMPTY","Frederick R. Reiss","1","0","0","0","1.268803442078318"
"http://www.research.att.com","Michael Rabinovich","1","0","0","0","1.268803442078318"
"https://researcher.ibm.com","Frederick R. Reiss","1","0","0","0","1.268803442078318"
"EMPTY","Erik G. Hoel","1","0","0","0","1.268803442078318"
"EMPTY","Gavin M. Bierman","1","0","0","0","1.268803442078318"
"EMPTY","German Shegalov","1","0","0","0","1.268803442078318"
"EMPTY","A. Kumaran 0001","1","0","0","0","1.268803442078318"
"http://www.almaden.ibm.com","Karin Kailing","1","0","0","0","1.268803442078318"
"https://www.linkedin.com","Shu Lin 0004","1","0","0","0","1.268803442078318"
"http://softwaretradecraft.com","EMPTY","1","0","0","0","1.268803442078318"
"EMPTY","Viswanath Poosala","1","0","0","0","1.268803442078318"
"http://research.microsoft.com","HongJiang Zhang","1","0","0","0","1.268803442078318"
"http://domino.research.ibm.com","Christian A. Lang","1","0","0","0","1.268803442078318"
"EMPTY","ystein Torbjrnsen","1","0","0","0","1.268803442078318"
"EMPTY","Luca Cardelli","1","0","0","0","1.268803442078318"
"http://www.research.att.com","Cecilia Magdalena Procopiuc","1","0","0","0","1.268803442078318"
"EMPTY","Agathoniki Trigoni","1","0","0","0","1.268803442078318"
"http://www.markrtuttle.com","EMPTY","1","0","0","0","1.268803442078318"
"http://www.cs.bell-labs.com","EMPTY","1","0","0","0","1.268803442078318"
"https://scholar.google.com","Gavin M. Bierman","1","0","0","0","1.268803442078318"
"EMPTY","Christopher Meek","1","0","0","0","1.268803442078318"
"http://www.markrtuttle.com","Mark R. Tuttle","1","0","0","0","1.268803442078318"
"EMPTY","HongJiang Zhang","1","0","0","0","1.268803442078318"
"https://scholar.google.com","Hakan Hacigms","1","0","0","0","1.268803442078318"
"EMPTY","Inderpal Narang","2","0","1","0","1.269361929413698"
"http://www.almaden.ibm.com","Inderpal Narang","2","0","1","0","1.269361929413698"
"http://domino.research.ibm.com","Vijayshankar Raman","3","0","2","0","1.2699269871883179"
"EMPTY","Vijayshankar Raman","3","0","2","0","1.2699269871883179"
"http://www.cs.cmu.edu","Debabrata Dash","0","0","0","2","1.2705326507270844"
"EMPTY","Benjamin Sowell","0","0","0","2","1.2705326507270844"
"http://www.cavehill.uwi.edu","Mechelle Gittens","0","0","0","2","1.2705326507270844"
"EMPTY","Henry F. Korth","0","0","0","2","1.2705326507270844"
"https://people.csail.mit.edu","Stavros Papadopoulos 0001","0","0","0","2","1.2705326507270844"
"EMPTY","Li Xiong 0001","0","0","0","2","1.2705326507270844"
"http://web.cs.wpi.edu","EMPTY","0","0","0","2","1.2705326507270844"
"EMPTY","Lin Qiao","0","0","0","2","1.2705326507270844"
"http://www.cse.lehigh.edu","Henry F. Korth","0","0","0","2","1.2705326507270844"
"EMPTY","Ben Sowell","0","0","0","2","1.2705326507270844"
"EMPTY","Michaela Gtz","0","0","0","2","1.2705326507270844"
"EMPTY","Evimaria Terzi","0","0","0","2","1.2705326507270844"
"EMPTY","Ba-Quy Vuong","0","0","0","2","1.2705326507270844"
"http://web.cs.wpi.edu","Matthew O. Ward","0","0","0","2","1.2705326507270844"
"http://www.cs.cornell.edu","Benjamin Sowell","0","0","0","2","1.2705326507270844"
"EMPTY","Rada Chirkova","0","0","0","2","1.2705326507270844"
"EMPTY","Andrew McGregor 0001","0","0","0","2","1.2705326507270844"
"EMPTY","Gerome Miklau","0","0","0","2","1.2705326507270844"
"http://www.cs.umass.edu","Andrew McGregor 0001","0","0","0","2","1.2705326507270844"
"http://www.mathcs.emory.edu","Li Xiong 0001","0","0","0","2","1.2705326507270844"
"EMPTY","Weiyi Meng","0","0","0","2","1.2705326507270844"
"EMPTY","Debabrata Dash","0","0","0","2","1.2705326507270844"
"https://people.csail.mit.edu","EMPTY","0","0","0","2","1.2705326507270844"
"http://www.ucmerced.edu","EMPTY","0","0","0","2","1.2705326507270844"
"EMPTY","Spyros Blanas","0","0","0","2","1.2705326507270844"
"http://web.cacs.louisiana.edu","Vijay V. Raghavan 0001","0","0","0","2","1.2705326507270844"
"EMPTY","Julia Stoyanovich","0","0","0","2","1.2705326507270844"
"http://info.ruc.edu","Ji-Rong Wen","0","0","0","2","1.2705326507270844"
"http://www.cs.bu.edu","Evimaria Terzi","0","0","0","2","1.2705326507270844"
"http://www.cs.ou.edu","Le Gruenwald","0","0","0","2","1.2705326507270844"
"EMPTY","Lyublena Antova","0","0","0","2","1.2705326507270844"
"http://www.cse.psu.edu","Daniel Kifer","0","0","0","2","1.2705326507270844"
"http://www.cise.ufl.edu","Mingxi Wu","0","0","0","2","1.2705326507270844"
"https://www.cs.fsu.edu","EMPTY","0","0","0","2","1.2705326507270844"
"http://www.cs.cmu.edu","Christos Faloutsos","0","0","0","2","1.2705326507270844"
"EMPTY","Tok Wang Ling","0","0","0","2","1.2705326507270844"
"http://people.iiis.tsinghua.edu","Jian Li 0015","0","0","0","2","1.2705326507270844"
"EMPTY","Le Gruenwald","0","0","0","2","1.2705326507270844"
"EMPTY","Sharad Mehrotra","0","0","0","2","1.2705326507270844"
"http://www.comp.hkbu.edu","EMPTY","0","0","0","2","1.2705326507270844"
"http://www.se.cuhk.edu","Hong Cheng 0001","0","0","0","2","1.2705326507270844"
"EMPTY","Avi Silberschatz","0","0","0","2","1.2705326507270844"
"EMPTY","Hong Cheng 0001","0","0","0","2","1.2705326507270844"
"EMPTY","Wei Wang 0010","0","0","0","2","1.2705326507270844"
"EMPTY","Christos Faloutsos","0","0","0","2","1.2705326507270844"
"EMPTY","Ji-Rong Wen","0","0","0","2","1.2705326507270844"
"http://www.cs.cornell.edu","Mingsheng Hong","0","0","0","2","1.2705326507270844"
"http://info.ruc.edu","EMPTY","0","0","0","2","1.2705326507270844"
"http://www.comp.nus.edu","Tok Wang Ling","0","0","0","2","1.2705326507270844"
"EMPTY","Matthew O. Ward","0","0","0","2","1.2705326507270844"
"EMPTY","Mechelle Gittens","0","0","0","2","1.2705326507270844"
"http://www.cs.ucsb.edu","Ambuj K. Singh","0","0","0","2","1.2705326507270844"
"http://www.cs.ucdavis.edu","Todd J. Green","0","0","0","2","1.2705326507270844"
"http://www.cs.cmu.edu","Ippokratis Pandis","0","0","0","2","1.2705326507270844"
"EMPTY","Peixiang Zhao 0001","0","0","0","2","1.2705326507270844"
"http://www.cs.purdue.edu","Jennifer Neville","0","0","0","2","1.2705326507270844"
"http://www.cs.sjtu.edu","EMPTY","0","0","0","2","1.2705326507270844"
"http://people.eng.unimelb.edu","EMPTY","0","0","0","2","1.2705326507270844"
"EMPTY","Ippokratis Pandis","0","0","0","2","1.2705326507270844"
"EMPTY","Nodira Khoussainova","0","0","0","2","1.2705326507270844"
"EMPTY","Mohammad Sadoghi","0","0","0","2","1.2705326507270844"
"http://apex.sjtu.edu","Yong Yu 0001","0","0","0","2","1.2705326507270844"
"EMPTY","Luis Gravano","0","0","0","2","1.2705326507270844"
"http://www.cse.lehigh.edu","EMPTY","0","0","0","2","1.2705326507270844"
"EMPTY","Rene J. Miller","0","0","0","2","1.2705326507270844"
"EMPTY","Ambuj K. Singh","0","0","0","2","1.2705326507270844"
"EMPTY","Vijay V. Raghavan 0001","0","0","0","2","1.2705326507270844"
"http://www.cs.brandeis.edu","Olga Papaemmanouil","0","0","0","2","1.2705326507270844"
"EMPTY","Ashwin Machanavajjhala","0","0","0","2","1.2705326507270844"
"http://www.cs.binghamton.edu","Weiyi Meng","0","0","0","2","1.2705326507270844"
"http://www.cs.toronto.edu","Rene J. Miller","0","0","0","2","1.2705326507270844"
"EMPTY","Fei Chen 0002","0","0","0","2","1.2705326507270844"
"http://www.comp.hkbu.edu","Byron Choi","0","0","0","2","1.2705326507270844"
"http://www.cs.brown.edu","Ugur etintemel","0","0","0","2","1.2705326507270844"
"EMPTY","Aditya G. Parameswaran","0","0","0","2","1.2705326507270844"
"http://www.cs.fudan.edu","Wei Wang 0009","0","0","0","2","1.2705326507270844"
"http://www.ntu.edu","Arijit Khan 0001","0","0","0","2","1.2705326507270844"
"http://www.cs.washington.edu","Nodira Khoussainova","0","0","0","2","1.2705326507270844"
"http://www.cs.cornell.edu","Michaela Gtz","0","0","0","2","1.2705326507270844"
"http://www.cs.ou.edu","EMPTY","0","0","0","2","1.2705326507270844"
"EMPTY","Mingsheng Hong","0","0","0","2","1.2705326507270844"
"http://www.cise.ufl.edu","Subi Arumugam","0","0","0","2","1.2705326507270844"
"http://www.cs.ucsb.edu","Lin Qiao","0","0","0","2","1.2705326507270844"
"https://engineering.nyu.edu","EMPTY","0","0","0","2","1.2705326507270844"
"EMPTY","Mingxi Wu","0","0","0","2","1.2705326507270844"
"http://web.cse.ohio-state.edu","Spyros Blanas","0","0","0","2","1.2705326507270844"
"http://people.iiis.tsinghua.edu","EMPTY","0","0","0","2","1.2705326507270844"
"http://www.cs.cornell.edu","Ben Sowell","0","0","0","2","1.2705326507270844"
"http://www.cs.ucla.edu","Wei Wang 0010","0","0","0","2","1.2705326507270844"
"EMPTY","Wei Wang 0009","0","0","0","2","1.2705326507270844"
"http://www.mathcs.emory.edu","EMPTY","0","0","0","2","1.2705326507270844"
"http://www.cse.psu.edu","EMPTY","0","0","0","2","1.2705326507270844"
"EMPTY","Jian Li 0015","0","0","0","2","1.2705326507270844"
"http://www.cs.brandeis.edu","EMPTY","0","0","0","2","1.2705326507270844"
"https://engineering.nyu.edu","Julia Stoyanovich","0","0","0","2","1.2705326507270844"
"http://pages.cs.wisc.edu","Ba-Quy Vuong","0","0","0","2","1.2705326507270844"
"EMPTY","Todd J. Green","0","0","0","2","1.2705326507270844"
"EMPTY","Daniel Kifer","0","0","0","2","1.2705326507270844"
"http://dbgroup.ncsu.edu","Rada Chirkova","0","0","0","2","1.2705326507270844"
"http://web.engr.illinois.edu","EMPTY","0","0","0","2","1.2705326507270844"
"EMPTY","Stavros Papadopoulos 0001","0","0","0","2","1.2705326507270844"
"http://www.cs.toronto.edu","Mohammad Sadoghi","0","0","0","2","1.2705326507270844"
"http://web.engr.illinois.edu","Aditya G. Parameswaran","0","0","0","2","1.2705326507270844"
"EMPTY","Grigoris Karvounarakis","0","0","0","2","1.2705326507270844"
"http://cs-www.cs.yale.edu","Avi Silberschatz","0","0","0","2","1.2705326507270844"
"EMPTY","Arijit Khan 0001","0","0","0","2","1.2705326507270844"
"EMPTY","Ugur etintemel","0","0","0","2","1.2705326507270844"
"http://www.cs.cornell.edu","Lyublena Antova","0","0","0","2","1.2705326507270844"
"http://www.cs.umd.edu","EMPTY","0","0","0","2","1.2705326507270844"
"EMPTY","Yong Yu 0001","0","0","0","2","1.2705326507270844"
"http://www.ics.uci.edu","Sharad Mehrotra","0","0","0","2","1.2705326507270844"
"http://web.cse.ohio-state.edu","EMPTY","0","0","0","2","1.2705326507270844"
"EMPTY","Subi Arumugam","0","0","0","2","1.2705326507270844"
"EMPTY","Olga Papaemmanouil","0","0","0","2","1.2705326507270844"
"http://www.cs.duke.edu","Ashwin Machanavajjhala","0","0","0","2","1.2705326507270844"
"EMPTY","Clement T. Yu","0","0","0","2","1.2705326507270844"
"EMPTY","Byron Choi","0","0","0","2","1.2705326507270844"
"http://apex.sjtu.edu","EMPTY","0","0","0","2","1.2705326507270844"
"http://dbgroup.ncsu.edu","EMPTY","0","0","0","2","1.2705326507270844"
"http://www.seas.upenn.edu","Grigoris Karvounarakis","0","0","0","2","1.2705326507270844"
"http://www.cavehill.uwi.edu","EMPTY","0","0","0","2","1.2705326507270844"
"http://www.cs.binghamton.edu","EMPTY","0","0","0","2","1.2705326507270844"
"EMPTY","Jennifer Neville","0","0","0","2","1.2705326507270844"
"http://www.ucmerced.edu","Florin Rusu","0","0","0","2","1.2705326507270844"
"http://www.cs.umass.edu","Gerome Miklau","0","0","0","2","1.2705326507270844"
"https://www.cs.fsu.edu","Peixiang Zhao 0001","0","0","0","2","1.2705326507270844"
"http://www.cs.columbia.edu","Luis Gravano","0","0","0","2","1.2705326507270844"
"http://www.cs.uic.edu","Clement T. Yu","0","0","0","2","1.2705326507270844"
"http://www.cs.utexas.edu","EMPTY","0","0","0","2","1.2705326507270844"
"http://pages.cs.wisc.edu","Fei Chen 0002","0","0","0","2","1.2705326507270844"
"EMPTY","Florin Rusu","0","0","0","2","1.2705326507270844"
"http://web.cacs.louisiana.edu","EMPTY","0","0","0","2","1.2705326507270844"
"EMPTY","Jayavel Shanmugasundaram","5","0","4","0","1.2710772833723654"
"http://research.yahoo.com","Jayavel Shanmugasundaram","5","0","4","0","1.2710772833723654"
"http://www.cs.stevens.edu","EMPTY","0","0","0","1","1.273078808343772"
"https://homes.cs.washington.edu","Leilani Battle","0","0","0","1","1.273078808343772"
"http://www.stanford.edu","Ashish Goel","0","0","0","1","1.273078808343772"
"EMPTY","Hyunjung Park 0001","0","0","0","1","1.273078808343772"
"http://users.cs.fiu.edu","Tao Li 0001","0","0","0","1","1.273078808343772"
"http://http.cs.berkeley.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://www.cs.cityu.edu","Chi-Yin Chow","0","0","0","1","1.273078808343772"
"http://www.cs.wayne.edu","EMPTY","0","0","0","1","1.273078808343772"
"EMPTY","Satinder Singh 0001","0","0","0","1","1.273078808343772"
"EMPTY","Oktie Hassanzadeh","0","0","0","1","1.273078808343772"
"http://www.cs.ucr.edu","Ahmed Eldawy","0","0","0","1","1.273078808343772"
"EMPTY","Bin Yao 0002","0","0","0","1","1.273078808343772"
"EMPTY","Qin Zhang 0001","0","0","0","1","1.273078808343772"
"http://www.cs.arizona.edu","Richard T. Snodgrass","0","0","0","1","1.273078808343772"
"http://eng.staff.alexu.edu","Hicham G. Elmongui","0","0","0","1","1.273078808343772"
"http://www.cs.purdue.edu","Susanne E. Hambrusch","0","0","0","1","1.273078808343772"
"EMPTY","Todd Jeffrey Green","0","0","0","1","1.273078808343772"
"EMPTY","Hari Balakrishnan","0","0","0","1","1.273078808343772"
"EMPTY","Ashish Goel","0","0","0","1","1.273078808343772"
"EMPTY","Gang Luo 0001","0","0","0","1","1.273078808343772"
"http://www-graphics.stanford.edu","Pat Hanrahan","0","0","0","1","1.273078808343772"
"EMPTY","Dan Grossman","0","0","0","1","1.273078808343772"
"EMPTY","Kristin Tufte","0","0","0","1","1.273078808343772"
"http://web.njit.edu","EMPTY","0","0","0","1","1.273078808343772"
"EMPTY","Damianos Chatziantoniou","0","0","0","1","1.273078808343772"
"http://act.buaa.edu","Lei Shi 0002","0","0","0","1","1.273078808343772"
"http://eng.staff.alexu.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://users.eecs.northwestern.edu","Jennie Duggan","0","0","0","1","1.273078808343772"
"http://www.ecs.umass.edu","David E. Irwin 0001","0","0","0","1","1.273078808343772"
"http://www.cs.umd.edu","Michael W. Hicks","0","0","0","1","1.273078808343772"
"EMPTY","Scott A. Brandt","0","0","0","1","1.273078808343772"
"EMPTY","Zi Huang","0","0","0","1","1.273078808343772"
"http://tigger.uic.edu","Aris M. Ouksel","0","0","0","1","1.273078808343772"
"http://people.cs.uchicago.edu","EMPTY","0","0","0","1","1.273078808343772"
"EMPTY","Gabriel Ghinita","0","0","0","1","1.273078808343772"
"http://www-scf.usc.edu","Ali Khoshgozaran","0","0","0","1","1.273078808343772"
"http://www.cs.sunysb.edu","EMPTY","0","0","0","1","1.273078808343772"
"https://www.cs.virginia.edu","Alfred C. Weaver","0","0","0","1","1.273078808343772"
"https://cecs.anu.edu","Kerry L. Taylor","0","0","0","1","1.273078808343772"
"http://clash.cs.ucla.edu","Tyson Condie","0","0","0","1","1.273078808343772"
"EMPTY","Amol Ghoting","0","0","0","1","1.273078808343772"
"EMPTY","Leilani Battle","0","0","0","1","1.273078808343772"
"EMPTY","Fan Yang 0002","0","0","0","1","1.273078808343772"
"EMPTY","Iosif Lazaridis","0","0","0","1","1.273078808343772"
"http://people.eng.unimelb.edu","Alistair Moffat","0","0","0","1","1.273078808343772"
"EMPTY","Radu Sion","0","0","0","1","1.273078808343772"
"EMPTY","Michael M. Kazhdan","0","0","0","1","1.273078808343772"
"EMPTY","Pankaj K. Agarwal","0","0","0","1","1.273078808343772"
"https://homes.cs.washington.edu","EMPTY","0","0","0","1","1.273078808343772"
"EMPTY","Alex Dekhtyar","0","0","0","1","1.273078808343772"
"http://taoxie.cs.illinois.edu","Tao Xie 0001","0","0","0","1","1.273078808343772"
"http://web.eecs.umich.edu","Satinder Singh 0001","0","0","0","1","1.273078808343772"
"http://www.cs.ucr.edu","Themis Palpanas","0","0","0","1","1.273078808343772"
"http://homepage.cs.latrobe.edu","Eric Pardede","0","0","0","1","1.273078808343772"
"EMPTY","Christopher R. Stolte","0","0","0","1","1.273078808343772"
"EMPTY","Y. C. Tay","0","0","0","1","1.273078808343772"
"EMPTY","Sergei Vassilvitskii","0","0","0","1","1.273078808343772"
"http://www.cs.cornell.edu","Alexandre V. Evfimievski","0","0","0","1","1.273078808343772"
"EMPTY","Wynne Hsu","0","0","0","1","1.273078808343772"
"http://users.cs.fiu.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://faculty.ecnu.edu","Xuan Zhou 0001","0","0","0","1","1.273078808343772"
"http://www.cs.umass.edu","Brian Neil Levine","0","0","0","1","1.273078808343772"
"http://www.stanford.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://www-personal.umich.edu","EMPTY","0","0","0","1","1.273078808343772"
"EMPTY","Ali Khoshgozaran","0","0","0","1","1.273078808343772"
"http://www.cs.tufts.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://www.cs.illinois.edu","Yintao Yu","0","0","0","1","1.273078808343772"
"http://www.cs.rpi.edu","Mohammed J. Zaki","0","0","0","1","1.273078808343772"
"EMPTY","Juanzi Li","0","0","0","1","1.273078808343772"
"http://www.cse.ohio-state.edu","Amol Ghoting","0","0","0","1","1.273078808343772"
"EMPTY","Chi-Yin Chow","0","0","0","1","1.273078808343772"
"http://wang.ist.psu.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://pages.stern.nyu.edu","EMPTY","0","0","0","1","1.273078808343772"
"EMPTY","Brian Neil Levine","0","0","0","1","1.273078808343772"
"http://cs.gmu.edu","EMPTY","0","0","0","1","1.273078808343772"
"EMPTY","David Maier 0001","0","0","0","1","1.273078808343772"
"EMPTY","Ed H. Chi","0","0","0","1","1.273078808343772"
"EMPTY","Douglas Stott Parker Jr.","0","0","0","1","1.273078808343772"
"http://www.cs.washington.edu","Henry M. Levy","0","0","0","1","1.273078808343772"
"EMPTY","Amarnath Gupta","0","0","0","1","1.273078808343772"
"EMPTY","K. K. Ramakrishnan","0","0","0","1","1.273078808343772"
"http://datam.i2r.a-star.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://www.cse.ucsd.edu","Emiran Curtmola","0","0","0","1","1.273078808343772"
"EMPTY","Steven D. Gribble","0","0","0","1","1.273078808343772"
"http://www3.nd.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://wang.ist.psu.edu","James Ze Wang","0","0","0","1","1.273078808343772"
"https://engineering.oregonstate.edu","Arash Termehchy","0","0","0","1","1.273078808343772"
"http://www.ews.uiuc.edu","Xiaoxin Yin","0","0","0","1","1.273078808343772"
"EMPTY","Jie Tang 0001","0","0","0","1","1.273078808343772"
"EMPTY","Chris Clifton","0","0","0","1","1.273078808343772"
"EMPTY","Andrew Turpin","0","0","0","1","1.273078808343772"
"http://www3.nd.edu","Tim Weninger","0","0","0","1","1.273078808343772"
"http://www.math.nus.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://www.cs.ucdavis.edu","Todd Jeffrey Green","0","0","0","1","1.273078808343772"
"EMPTY","Xiaoyang Sean Wang","0","0","0","1","1.273078808343772"
"http://www.cs.sjtu.edu","Bin Yao 0002","0","0","0","1","1.273078808343772"
"http://clash.cs.ucla.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://www-graphics.stanford.edu","EMPTY","0","0","0","1","1.273078808343772"
"EMPTY","Tyson Condie","0","0","0","1","1.273078808343772"
"http://db.zju.edu","EMPTY","0","0","0","1","1.273078808343772"
"EMPTY","Allison Terrell","0","0","0","1","1.273078808343772"
"http://www.cs.washington.edu","Dan Grossman","0","0","0","1","1.273078808343772"
"EMPTY","Yintao Yu","0","0","0","1","1.273078808343772"
"http://theory.stanford.edu","Sergei Vassilvitskii","0","0","0","1","1.273078808343772"
"http://www.cs.illinois.edu","EMPTY","0","0","0","1","1.273078808343772"
"EMPTY","Kun-Mao Chao","0","0","0","1","1.273078808343772"
"EMPTY","Michael W. Hicks","0","0","0","1","1.273078808343772"
"EMPTY","Panagiotis G. Ipeirotis","0","0","0","1","1.273078808343772"
"http://db.zju.edu","Gang Chen 0001","0","0","0","1","1.273078808343772"
"EMPTY","Xiaoxin Yin","0","0","0","1","1.273078808343772"
"EMPTY","Lilyana Mihalkova","0","0","0","1","1.273078808343772"
"EMPTY","Ruy Ley-Wild","0","0","0","1","1.273078808343772"
"http://mason.gmu.edu","EMPTY","0","0","0","1","1.273078808343772"
"EMPTY","Xiang Zhang 0001","0","0","0","1","1.273078808343772"
"http://keg.cs.tsinghua.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://web.cecs.pdx.edu","David Maier 0001","0","0","0","1","1.273078808343772"
"http://www-users.cs.umn.edu","Ed H. Chi","0","0","0","1","1.273078808343772"
"http://www.cs.duke.edu","Jeffrey S. Chase","0","0","0","1","1.273078808343772"
"EMPTY","Jun Rao","0","0","0","1","1.273078808343772"
"http://research.mc.ntu.edu","Kun-Mao Chao","0","0","0","1","1.273078808343772"
"EMPTY","Tim Weninger","0","0","0","1","1.273078808343772"
"EMPTY","Paola Spoletini","0","0","0","1","1.273078808343772"
"http://www-db.stanford.edu","Edward Y. Chang","0","0","0","1","1.273078808343772"
"http://www.cs.rice.edu","Chris Jermaine","0","0","0","1","1.273078808343772"
"http://www.cs.utexas.edu","Kathryn S. McKinley","0","0","0","1","1.273078808343772"
"http://users.csc.calpoly.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://www.cse.unsw.edu","Wenjie Zhang 0001","0","0","0","1","1.273078808343772"
"EMPTY","Jagan Sankaranarayanan","0","0","0","1","1.273078808343772"
"EMPTY","Aoying Zhou","0","0","0","1","1.273078808343772"
"EMPTY","David E. Irwin 0001","0","0","0","1","1.273078808343772"
"http://www.cs.utexas.edu","Lilyana Mihalkova","0","0","0","1","1.273078808343772"
"EMPTY","Subramanian Arumugam 0002","0","0","0","1","1.273078808343772"
"http://www.public.asu.edu","EMPTY","0","0","0","1","1.273078808343772"
"EMPTY","Eric Pardede","0","0","0","1","1.273078808343772"
"http://www.ics.uci.edu","Iosif Lazaridis","0","0","0","1","1.273078808343772"
"http://theory.stanford.edu","EMPTY","0","0","0","1","1.273078808343772"
"https://cis.unimelb.edu","Lars Kulik","0","0","0","1","1.273078808343772"
"https://dsr.cise.ufl.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://pike.psu.edu","Dongwon Lee 0001","0","0","0","1","1.273078808343772"
"EMPTY","Themis Palpanas","0","0","0","1","1.273078808343772"
"EMPTY","Aris M. Ouksel","0","0","0","1","1.273078808343772"
"http://cis.poly.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://www.cs.bilkent.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://www.cse.ucsc.edu","Scott A. Brandt","0","0","0","1","1.273078808343772"
"http://www.csc.lsu.edu","EMPTY","0","0","0","1","1.273078808343772"
"EMPTY","Ronen Vaisenberg","0","0","0","1","1.273078808343772"
"http://people.eng.unimelb.edu","Stephan Winter 0001","0","0","0","1","1.273078808343772"
"EMPTY","Dmitri V. Kalashnikov","0","0","0","1","1.273078808343772"
"http://www.cs.washington.edu","Roxana Geambasu","0","0","0","1","1.273078808343772"
"http://faculty.neu.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://www.cs.tufts.edu","Kathleen Fisher","0","0","0","1","1.273078808343772"
"http://www.cs.washington.edu","Steven D. Gribble","0","0","0","1","1.273078808343772"
"EMPTY","Janet L. Wiener","0","0","0","1","1.273078808343772"
"http://infolab.usc.edu","EMPTY","0","0","0","1","1.273078808343772"
"http://www.ccs.neu.edu","Betty Salzberg","0","0","0","1","1.273078808343772"
"EMPTY","Richard T. Snodgrass","0","0","0","1","1.273078808343772"
"EMPTY","Kenny Qili Zhu","0","0","0","1","1.273078808343772"
"EMPTY","Betty Salzberg","0","0","0","1","1.273078808343772"
"EMPTY","Ramana Yerneni","0","0","0","1","1.273078808343772"
"http://perspolis.usc.edu","Shahram Ghandeharizadeh","0","0","0","1","1.273078808343772"
"EMPTY","Phyllis G. Frankl","0","0","0","1","1.273078808343772"
"EMPTY","Tian He 0001","0","0","0","1","1.273078808343772"
"http://www.cs.jhu.edu","EMPTY","0","0","0","1","1.273078808343772"
"https://dsr.cise.ufl.edu","Daisy Zhe Wang","0","0","0","1","1.273078808343772"
"http://www.iipl.fudan.edu","EMPTY","0","0","0","1","1.273078808343772"
"EMPTY","George Kollios","0","0","0","1","1.273078808343772"
"http://www.cs.umd.edu","Hanan Samet","0","0","0","1","1.273078808343772"
"http://people.cs.uchicago.edu","Aaron J. Elmore","0","0","0","1","1.273078808343772"
"http://www.mysmu.edu","Kyriakos Mouratidis","0","0","0","1","1.273078808343772"
"EMPTY","Shahram Ghandeharizadeh","0","0","0","1","1.273078808343772"
"http://davis.wpi.edu","Ming Li 0008","0","0","0","1","1.273078808343772"
"EMPTY","Bin Wang 0015","0","0","0","1","1.273078808343772"
"http://www-db.stanford.edu","Janet L. Wiener","0","0","0","1","1.273078808343772"
"EMPTY","Mohamed A. Sharaf","0","0","0","1","1.273078808343772"
"EMPTY","Gang Chen 0001","0","0","0","1","1.273078808343772"
"EMPTY","Kamesh Munagala","0","0","0","1","1.273078808343772"
"http://lass.cs.umass.edu","Prashant J. Shenoy","0","0","0","1","1.273078808343772"
"http://www.cs.wisc.edu","Kristin Tufte","0","0","0","1","1.273078808343772"
"http://www.cs.bilkent.edu","Bugra Gedik","0","0","0","1","1.273078808343772"
"http://www.cs.uic.edu","Ouri Wolfson","0","0","0","1","1.273078808343772"
"EMPTY","Stephan Winter 0001","0","0","0","1","1.273078808343772"
"EMPTY","Egemen Tanin","0","0","0","1","1.273078808343772"
